#rate	A_maxlik	<A>	stdA	CI_5pc	CI_95pc
1.258925e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.096478e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.549926e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
8.317638e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.244360e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.309573e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.495409e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.786301e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.168694e-02	0.000000e+00	2.488242e-02	2.394974e-01	0.000000e+00	9.660283e-02
3.630781e-02	6.421216e-02	7.348841e-02	1.353527e-01	4.051249e-02	1.034000e-01
3.162278e-02	8.683859e-02	6.340927e-02	2.126731e-01	6.915691e-03	9.188580e-02
2.754229e-02	2.556700e-02	1.600889e-02	1.138492e-01	0.000000e+00	4.319876e-02
2.398833e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.089296e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.819701e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.584893e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.380384e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.202264e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.047129e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.120108e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
7.943282e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.918310e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
6.025596e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
5.248075e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
4.570882e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.981072e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.467369e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
3.019952e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.630268e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
2.290868e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.995262e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.737801e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.513561e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.318257e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.148154e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
