#timescales(s)
inf	1.000000e+03	8.709636e+02	7.585776e+02	6.606934e+02	5.754399e+02	5.011872e+02	4.365158e+02	3.801894e+02	3.311311e+02	2.884032e+02	2.511886e+02	2.187762e+02	1.905461e+02	1.659587e+02	1.445440e+02	1.258925e+02	1.096478e+02	9.549926e+01	8.317638e+01	7.244360e+01	6.309573e+01	5.495409e+01	4.786301e+01	4.168694e+01	3.630781e+01	3.162278e+01	2.754229e+01	2.398833e+01	2.089296e+01	1.819701e+01	1.584893e+01	1.380384e+01	1.202264e+01	1.047129e+01	9.120108e+00	7.943282e+00	6.918310e+00	6.025596e+00	5.248075e+00	4.570882e+00	3.981072e+00	3.467369e+00	3.019952e+00	2.630268e+00	2.290868e+00	1.995262e+00	1.737801e+00	1.513561e+00	1.318257e+00	1.148154e+00	1.000000e+00	8.709636e-01	7.585776e-01	6.606934e-01	5.754399e-01	5.011872e-01	4.365158e-01	3.801894e-01	3.311311e-01	2.884032e-01	2.511886e-01	2.187762e-01	1.905461e-01	1.659587e-01	1.445440e-01	1.258925e-01	1.096478e-01	9.549926e-02	8.317638e-02	7.244360e-02	6.309573e-02	5.495409e-02	4.786301e-02	4.168694e-02	3.630781e-02	3.162278e-02	2.754229e-02	2.398833e-02	2.089296e-02	1.819701e-02	1.584893e-02	1.380384e-02	1.202264e-02	1.047129e-02	9.120108e-03	7.943282e-03	6.918310e-03	6.025596e-03	5.248075e-03	4.570882e-03	3.981072e-03	3.467369e-03	3.019952e-03	2.630268e-03	2.290868e-03	1.995262e-03	1.737801e-03	1.513561e-03	1.318257e-03	1.148154e-03	1.000000e-03
#Asamples
1.256374e-02	-1.135538e-02	-1.101876e-02	-1.008855e-02	-8.515705e-03	-6.295765e-03	-3.485741e-03	-2.182755e-04	3.291068e-03	6.747997e-03	9.798993e-03	1.206764e-02	1.320549e-02	1.295083e-02	1.118523e-02	7.977000e-03	3.602010e-03	-1.463466e-03	-6.580927e-03	-1.102002e-02	-1.406080e-02	-1.512178e-02	-1.389598e-02	-1.046232e-02	-5.331470e-03	6.078203e-04	6.249628e-03	1.050845e-02	1.256948e-02	1.207610e-02	9.198397e-03	4.570053e-03	-8.725008e-04	-6.087899e-03	-1.010804e-02	-1.216650e-02	-1.177482e-02	-8.756417e-03	-3.244201e-03	4.357658e-03	1.344437e-02	2.329933e-02	3.318071e-02	4.239109e-02	5.032898e-02	5.653022e-02	6.070470e-02	6.276398e-02	6.282703e-02	6.119312e-02	5.828019e-02	5.453945e-02	5.036735e-02	4.604103e-02	4.169844e-02	3.736765e-02	3.302848e-02	2.867568e-02	2.435727e-02	2.017912e-02	1.628671e-02	1.284270e-02	1.001162e-02	7.946046e-03	6.758136e-03	6.468022e-03	6.943938e-03	7.872681e-03	8.800906e-03	9.258948e-03	8.930687e-03	7.794204e-03	6.156934e-03	4.552641e-03	3.533783e-03	3.444876e-03	4.272987e-03	5.638222e-03	6.928551e-03	7.525598e-03	7.033047e-03	5.420359e-03	3.031088e-03	4.607808e-04	-1.641999e-03	-2.777238e-03	-2.733990e-03	-1.635867e-03	1.100324e-04	1.937617e-03	3.282055e-03	3.732545e-03	3.137583e-03	1.635473e-03	-3.959370e-04	-2.452790e-03	-4.046749e-03	-4.833149e-03	-4.691032e-03	-3.736728e-03	-2.272984e-03	-6.926244e-04
1.243457e-02	-1.127127e-02	-1.093546e-02	-1.001074e-02	-8.448457e-03	-6.244198e-03	-3.454549e-03	-2.111447e-04	3.272088e-03	6.703080e-03	9.730970e-03	1.198217e-02	1.311085e-02	1.285733e-02	1.110423e-02	7.919575e-03	3.577477e-03	-1.449122e-03	-6.526484e-03	-1.093009e-02	-1.394615e-02	-1.499863e-02	-1.378386e-02	-1.038078e-02	-5.296063e-03	5.892652e-04	6.179276e-03	1.039845e-02	1.243950e-02	1.194906e-02	9.095578e-03	4.507039e-03	-8.882006e-04	-6.057230e-03	-1.003915e-02	-1.207252e-02	-1.167129e-02	-8.658682e-03	-3.165265e-03	4.408760e-03	1.346338e-02	2.328675e-02	3.314110e-02	4.233202e-02	5.025986e-02	5.646105e-02	6.064493e-02	6.272121e-02	6.280586e-02	6.119439e-02	5.830082e-02	5.457310e-02	5.040585e-02	4.607630e-02	4.172429e-02	3.738105e-02	3.302977e-02	2.866797e-02	2.434521e-02	2.016761e-02	1.627980e-02	1.284285e-02	1.001914e-02	7.958865e-03	6.771981e-03	6.477324e-03	6.943538e-03	7.859968e-03	8.777547e-03	9.231212e-03	8.907815e-03	7.785135e-03	6.166619e-03	4.579543e-03	3.569795e-03	3.477867e-03	4.291084e-03	5.634185e-03	6.902559e-03	7.485374e-03	6.991287e-03	5.390451e-03	3.022708e-03	4.768772e-04	-1.605922e-03	-2.731500e-03	-2.691477e-03	-1.608236e-03	1.155857e-04	1.920176e-03	3.246979e-03	3.689736e-03	3.098565e-03	1.610148e-03	-4.019456e-04	-2.439478e-03	-4.019457e-03	-4.800847e-03	-4.663718e-03	-3.722736e-03	-2.276925e-03	-7.144752e-04
1.218666e-02	-1.110982e-02	-1.077556e-02	-9.861367e-03	-8.319349e-03	-6.145194e-03	-3.394667e-03	-1.974682e-04	3.235617e-03	6.616789e-03	9.600299e-03	1.181799e-02	1.292909e-02	1.267782e-02	1.094877e-02	7.809456e-03	3.530564e-03	-1.421380e-03	-6.421806e-03	-1.075738e-02	-1.372614e-02	-1.476240e-02	-1.356887e-02	-1.022445e-02	-5.228150e-03	5.537946e-04	6.044553e-03	1.018769e-02	1.219032e-02	1.170528e-02	8.897971e-03	4.385514e-03	-9.191349e-04	-5.999218e-03	-9.907643e-03	-1.189256e-02	-1.147254e-02	-8.470606e-03	-3.012858e-03	4.508038e-03	1.350119e-02	2.326385e-02	3.306609e-02	4.221928e-02	5.012733e-02	5.632797e-02	6.052943e-02	6.263795e-02	6.276382e-02	6.119534e-02	5.833902e-02	5.463656e-02	5.047906e-02	4.614383e-02	4.177430e-02	3.740761e-02	3.303341e-02	2.865445e-02	2.432325e-02	2.014646e-02	1.626713e-02	1.284331e-02	1.003336e-02	7.982947e-03	6.797883e-03	6.494540e-03	6.942330e-03	7.835429e-03	8.732873e-03	9.178322e-03	8.864251e-03	7.767854e-03	6.184998e-03	4.630644e-03	3.638207e-03	3.540545e-03	4.325482e-03	5.626562e-03	6.853262e-03	7.409073e-03	6.912092e-03	5.333787e-03	3.006941e-03	5.075932e-04	-1.537275e-03	-2.644535e-03	-2.610683e-03	-1.555761e-03	1.260676e-04	1.886922e-03	3.180175e-03	3.608202e-03	3.024215e-03	1.561815e-03	-4.135484e-04	-2.414310e-03	-3.967635e-03	-4.739387e-03	-4.611609e-03	-3.695818e-03	-2.283977e-03	-7.554891e-04
1.206651e-02	-1.103156e-02	-1.069805e-02	-9.788953e-03	-8.256756e-03	-6.097195e-03	-3.365637e-03	-1.908448e-04	3.217919e-03	6.574928e-03	9.536913e-03	1.173836e-02	1.284095e-02	1.259078e-02	1.087343e-02	7.756131e-03	3.507909e-03	-1.407834e-03	-6.370982e-03	-1.067362e-02	-1.361951e-02	-1.464797e-02	-1.346476e-02	-1.014877e-02	-5.195254e-03	5.366676e-04	5.979395e-03	1.008571e-02	1.206967e-02	1.158714e-02	8.802066e-03	4.326336e-03	-9.345061e-04	-5.971501e-03	-9.844237e-03	-1.180552e-02	-1.137620e-02	-8.379212e-03	-2.938556e-03	4.556728e-03	1.352014e-02	2.325335e-02	3.303020e-02	4.216493e-02	5.006317e-02	5.626331e-02	6.047307e-02	6.259704e-02	6.274277e-02	6.119508e-02	5.835687e-02	5.466678e-02	5.051421e-02	4.617647e-02	4.179871e-02	3.742088e-02	3.303572e-02	2.864850e-02	2.431319e-02	2.013667e-02	1.626128e-02	1.284362e-02	1.004015e-02	7.994380e-03	6.810126e-03	6.502583e-03	6.941534e-03	7.823465e-03	8.711288e-03	9.152840e-03	8.843285e-03	7.759531e-03	6.193805e-03	4.655161e-03	3.671034e-03	3.570625e-03	4.342000e-03	5.622928e-03	6.829647e-03	7.372516e-03	6.874158e-03	5.306671e-03	2.999448e-03	5.223984e-04	-1.504281e-03	-2.602769e-03	-2.571899e-03	-1.530590e-03	1.310631e-04	1.870906e-03	3.148036e-03	3.568978e-03	2.988428e-03	1.538515e-03	-4.192048e-04	-2.402288e-03	-3.942777e-03	-4.709848e-03	-4.586499e-03	-3.682740e-03	-2.287155e-03	-7.749340e-04
1.206474e-02	-1.103041e-02	-1.069691e-02	-9.787886e-03	-8.255833e-03	-6.096488e-03	-3.365209e-03	-1.907472e-04	3.217658e-03	6.574311e-03	9.535979e-03	1.173718e-02	1.283965e-02	1.258949e-02	1.087232e-02	7.755345e-03	3.507575e-03	-1.407633e-03	-6.370232e-03	-1.067239e-02	-1.361794e-02	-1.464629e-02	-1.346323e-02	-1.014765e-02	-5.194769e-03	5.364155e-04	5.978435e-03	1.008421e-02	1.206790e-02	1.158540e-02	8.800652e-03	4.325463e-03	-9.347344e-04	-5.971094e-03	-9.843304e-03	-1.180424e-02	-1.137478e-02	-8.377864e-03	-2.937459e-03	4.557449e-03	1.352042e-02	2.325320e-02	3.302968e-02	4.216413e-02	5.006223e-02	5.626235e-02	6.047224e-02	6.259643e-02	6.274245e-02	6.119508e-02	5.835713e-02	5.466723e-02	5.051473e-02	4.617695e-02	4.179907e-02	3.742108e-02	3.303576e-02	2.864842e-02	2.431304e-02	2.013653e-02	1.626120e-02	1.284363e-02	1.004025e-02	7.994547e-03	6.810305e-03	6.502700e-03	6.941522e-03	7.823288e-03	8.710970e-03	9.152466e-03	8.842977e-03	7.759408e-03	6.193934e-03	4.655521e-03	3.671516e-03	3.571067e-03	4.342243e-03	5.622875e-03	6.829300e-03	7.371979e-03	6.873602e-03	5.306273e-03	2.999339e-03	5.226162e-04	-1.503796e-03	-2.602155e-03	-2.571329e-03	-1.530220e-03	1.311363e-04	1.870670e-03	3.147563e-03	3.568401e-03	2.987902e-03	1.538172e-03	-4.192883e-04	-2.402112e-03	-3.942412e-03	-4.709414e-03	-4.586129e-03	-3.682547e-03	-2.287200e-03	-7.752185e-04
1.183211e-02	-1.087887e-02	-1.054680e-02	-9.647645e-03	-8.134609e-03	-6.003525e-03	-3.308989e-03	-1.779342e-04	3.183349e-03	6.493185e-03	9.413150e-03	1.158288e-02	1.266887e-02	1.242091e-02	1.072645e-02	7.652181e-03	3.463866e-03	-1.381216e-03	-6.271657e-03	-1.051012e-02	-1.341151e-02	-1.442485e-02	-1.326183e-02	-1.000125e-02	-5.131112e-03	5.033692e-04	5.852524e-03	9.887047e-03	1.183452e-02	1.135668e-02	8.614703e-03	4.210358e-03	-9.652029e-04	-5.918170e-03	-9.721145e-03	-1.163604e-02	-1.118818e-02	-8.200444e-03	-2.792767e-03	4.652806e-03	1.355831e-02	2.323398e-02	3.296110e-02	4.205944e-02	4.993813e-02	5.613684e-02	6.036240e-02	6.251617e-02	6.270042e-02	6.119323e-02	5.839042e-02	5.472473e-02	5.058216e-02	4.624000e-02	4.184665e-02	3.744751e-02	3.304126e-02	2.863805e-02	2.429464e-02	2.011845e-02	1.625043e-02	1.284443e-02	1.005325e-02	8.016255e-03	6.833437e-03	6.517717e-03	6.939584e-03	7.799976e-03	8.669284e-03	9.103392e-03	8.802640e-03	7.743375e-03	6.210787e-03	4.702522e-03	3.734464e-03	3.628760e-03	4.373946e-03	5.615960e-03	6.784097e-03	7.301987e-03	6.800992e-03	5.254418e-03	2.985112e-03	5.511339e-04	-1.440426e-03	-2.521996e-03	-2.496929e-03	-1.481971e-03	1.406472e-04	1.839839e-03	3.085772e-03	3.492990e-03	2.919067e-03	1.493292e-03	-4.303003e-04	-2.379161e-03	-3.894757e-03	-4.652678e-03	-4.537774e-03	-3.657162e-03	-2.292904e-03	-8.120643e-04
1.141894e-02	-1.060963e-02	-1.028009e-02	-9.398436e-03	-7.919176e-03	-5.838315e-03	-3.209091e-03	-1.552175e-04	3.122267e-03	6.348836e-03	9.194640e-03	1.130843e-02	1.236520e-02	1.212126e-02	1.046735e-02	7.469205e-03	3.386724e-03	-1.333676e-03	-6.095998e-03	-1.022157e-02	-1.304484e-02	-1.403186e-02	-1.290461e-02	-9.741648e-03	-5.018156e-03	4.450109e-04	5.629609e-03	9.537704e-03	1.142059e-02	1.095039e-02	8.283520e-03	4.004180e-03	-1.021592e-03	-5.826511e-03	-9.506053e-03	-1.133823e-02	-1.085647e-02	-7.883723e-03	-2.533015e-03	4.825735e-03	1.362946e-02	2.320348e-02	3.284216e-02	4.187523e-02	4.971808e-02	5.591285e-02	6.016492e-02	6.237014e-02	6.262159e-02	6.118554e-02	5.844542e-02	5.482354e-02	5.069985e-02	4.635143e-02	4.193218e-02	3.749682e-02	3.305434e-02	2.862334e-02	2.426550e-02	2.008921e-02	1.623316e-02	1.284655e-02	1.007591e-02	8.053507e-03	6.872742e-03	6.542623e-03	6.934853e-03	7.758049e-03	8.595502e-03	9.016977e-03	8.731731e-03	7.715094e-03	6.240058e-03	4.784508e-03	3.844348e-03	3.729521e-03	4.429404e-03	5.604088e-03	6.705482e-03	7.180185e-03	6.674687e-03	5.164375e-03	2.960747e-03	6.013364e-04	-1.329467e-03	-2.381846e-03	-2.366972e-03	-1.397819e-03	1.570101e-04	1.785618e-03	2.977363e-03	3.360702e-03	2.798217e-03	1.414293e-03	-4.500508e-04	-2.339409e-03	-3.811590e-03	-4.553318e-03	-4.452689e-03	-3.611850e-03	-2.301603e-03	-8.749615e-04
1.126451e-02	-1.050897e-02	-1.018037e-02	-9.305250e-03	-7.838615e-03	-5.776534e-03	-3.171741e-03	-1.467425e-04	3.099386e-03	6.294796e-03	9.112851e-03	1.120572e-02	1.225158e-02	1.200918e-02	1.037051e-02	7.400899e-03	3.358054e-03	-1.315701e-03	-6.030147e-03	-1.011359e-02	-1.290777e-02	-1.388506e-02	-1.277124e-02	-9.644746e-03	-4.975974e-03	4.232988e-04	5.546508e-03	9.407383e-03	1.126603e-02	1.079848e-02	8.159418e-03	3.926539e-03	-1.043412e-03	-5.793009e-03	-9.426256e-03	-1.122721e-02	-1.073237e-02	-7.764792e-03	-2.434999e-03	4.891560e-03	1.365734e-02	2.319327e-02	3.279865e-02	4.180695e-02	4.963594e-02	5.582877e-02	6.009030e-02	6.231440e-02	6.259073e-02	6.118119e-02	5.846460e-02	5.485937e-02	5.074314e-02	4.639289e-02	4.196447e-02	3.751603e-02	3.306032e-02	2.861908e-02	2.425579e-02	2.007925e-02	1.622736e-02	1.284761e-02	1.008427e-02	8.067029e-03	6.886867e-03	6.551360e-03	6.932657e-03	7.742190e-03	8.567983e-03	8.984892e-03	8.705438e-03	7.704565e-03	6.250769e-03	4.814661e-03	3.884798e-03	3.766637e-03	4.449867e-03	5.599793e-03	6.676648e-03	7.135481e-03	6.628346e-03	5.131393e-03	2.951939e-03	6.199613e-04	-1.288505e-03	-2.330178e-03	-2.319104e-03	-1.366869e-03	1.629479e-04	1.765516e-03	2.937265e-03	3.311781e-03	2.753496e-03	1.384994e-03	-4.574945e-04	-2.324873e-03	-3.780974e-03	-4.516628e-03	-4.421137e-03	-3.594833e-03	-2.304386e-03	-8.976451e-04
