#timescales(s)
inf	1.000000e+00	8.317638e-01	6.918310e-01	5.754399e-01	4.786301e-01	3.981072e-01	3.311311e-01	2.754229e-01	2.290868e-01	1.905461e-01	1.584893e-01	1.318257e-01	1.096478e-01	9.120108e-02	7.585776e-02	6.309573e-02	5.248075e-02	4.365158e-02	3.630781e-02	3.019952e-02	2.511886e-02	2.089296e-02	1.737801e-02	1.445440e-02	1.202264e-02	1.000000e-02	8.317638e-03	6.918310e-03	5.754399e-03	4.786301e-03	3.981072e-03	3.311311e-03	2.754229e-03	2.290868e-03	1.905461e-03	1.584893e-03	1.318257e-03	1.096478e-03	9.120108e-04	7.585776e-04	6.309573e-04	5.248075e-04	4.365158e-04	3.630781e-04	3.019952e-04	2.511886e-04	2.089296e-04	1.737801e-04	1.445440e-04	1.202264e-04	1.000000e-04	8.317638e-05	6.918310e-05	5.754399e-05	4.786301e-05	3.981072e-05	3.311311e-05	2.754229e-05	2.290868e-05	1.905461e-05	1.584893e-05	1.318257e-05	1.096478e-05	9.120108e-06	7.585776e-06	6.309573e-06	5.248075e-06	4.365158e-06	3.630781e-06	3.019952e-06	2.511886e-06	2.089296e-06	1.737801e-06	1.445440e-06	1.202264e-06	1.000000e-06	8.317638e-07	6.918310e-07	5.754399e-07	4.786301e-07	3.981072e-07	3.311311e-07	2.754229e-07	2.290868e-07	1.905461e-07	1.584893e-07	1.318257e-07	1.096478e-07	9.120108e-08	7.585776e-08	6.309573e-08	5.248075e-08	4.365158e-08	3.630781e-08	3.019952e-08	2.511886e-08	2.089296e-08	1.737801e-08	1.445440e-08	1.202264e-08
#Asamples
5.428087e-03	5.420056e-03	5.418432e-03	5.416479e-03	5.414131e-03	5.411309e-03	5.407917e-03	5.403839e-03	5.398936e-03	5.393042e-03	5.385958e-03	5.377443e-03	5.367207e-03	5.354905e-03	5.340120e-03	5.322353e-03	5.301002e-03	5.275349e-03	5.244530e-03	5.207511e-03	5.163053e-03	5.109671e-03	5.045593e-03	4.968698e-03	4.876460e-03	4.765866e-03	4.633339e-03	4.474635e-03	4.284738e-03	4.057739e-03	3.786710e-03	3.463576e-03	3.078991e-03	2.622235e-03	2.081167e-03	1.442240e-03	6.906734e-04	-1.891813e-04	-1.213144e-03	-2.396039e-03	-3.749855e-03	-5.280952e-03	-6.985993e-03	-8.846174e-03	-1.081934e-02	-1.282959e-02	-1.475410e-02	-1.640763e-02	-1.752568e-02	-1.774934e-02	-1.661716e-02	-1.357275e-02	-8.001129e-03	6.904532e-04	1.293221e-02	2.878729e-02	4.770380e-02	6.828830e-02	8.821924e-02	1.044513e-01	1.138180e-01	1.139732e-01	1.043545e-01	8.666297e-02	6.447229e-02	4.205892e-02	2.305388e-02	9.588101e-03	2.155961e-03	-5.987826e-05	1.263103e-03	4.044680e-03	6.273388e-03	6.446362e-03	3.868105e-03	-1.267652e-03	-8.011251e-03	-1.495159e-02	-2.059613e-02	-2.374832e-02	-2.379310e-02	-2.082340e-02	-1.557610e-02	-9.187601e-03	-2.837303e-03	2.589798e-03	6.681233e-03	9.459231e-03	1.119641e-02	1.221936e-02	1.279401e-02	1.310005e-02	1.325037e-02	1.331567e-02	1.333959e-02	1.334662e-02	1.334819e-02	1.334845e-02	1.334847e-02	1.334848e-02	1.334848e-02
5.420357e-03	5.412333e-03	5.410710e-03	5.408759e-03	5.406413e-03	5.403593e-03	5.400203e-03	5.396128e-03	5.391229e-03	5.385340e-03	5.378262e-03	5.369753e-03	5.359525e-03	5.347233e-03	5.332460e-03	5.314706e-03	5.293372e-03	5.267740e-03	5.236945e-03	5.199956e-03	5.155532e-03	5.102193e-03	5.038166e-03	4.961333e-03	4.869169e-03	4.758666e-03	4.626247e-03	4.467675e-03	4.277936e-03	4.051129e-03	3.780334e-03	3.457484e-03	3.073244e-03	2.616910e-03	2.076356e-03	1.438060e-03	6.872683e-04	-1.916329e-04	-1.214419e-03	-2.395860e-03	-3.747875e-03	-5.276743e-03	-6.979024e-03	-8.835801e-03	-1.080480e-02	-1.280997e-02	-1.472841e-02	-1.637482e-02	-1.748481e-02	-1.769979e-02	-1.655900e-02	-1.350727e-02	-7.931473e-03	7.586220e-04	1.299026e-02	2.882382e-02	4.770610e-02	6.824539e-02	8.812651e-02	1.043155e-01	1.136602e-01	1.138269e-01	1.042571e-01	8.664289e-02	6.453811e-02	4.219549e-02	2.322776e-02	9.758371e-03	2.284916e-03	9.009361e-07	1.244206e-03	3.951724e-03	6.127748e-03	6.280453e-03	3.718149e-03	-1.369611e-03	-8.044169e-03	-1.490956e-02	-2.048888e-02	-2.359811e-02	-2.362875e-02	-2.067306e-02	-1.546072e-02	-9.116986e-03	-2.809876e-03	2.583683e-03	6.654230e-03	9.422520e-03	1.115739e-02	1.218159e-02	1.275839e-02	1.306620e-02	1.321759e-02	1.328340e-02	1.330752e-02	1.331461e-02	1.331619e-02	1.331645e-02	1.331648e-02	1.331648e-02	1.331648e-02
5.421698e-03	5.413672e-03	5.412049e-03	5.410098e-03	5.407752e-03	5.404931e-03	5.401541e-03	5.397465e-03	5.392566e-03	5.386676e-03	5.379596e-03	5.371086e-03	5.360858e-03	5.348564e-03	5.333788e-03	5.316032e-03	5.294696e-03	5.269059e-03	5.238261e-03	5.201266e-03	5.156836e-03	5.103490e-03	5.039453e-03	4.962610e-03	4.870432e-03	4.759913e-03	4.627476e-03	4.468880e-03	4.279113e-03	4.052273e-03	3.781437e-03	3.458537e-03	3.074236e-03	2.617828e-03	2.077184e-03	1.438777e-03	6.878496e-04	-1.912184e-04	-1.214210e-03	-2.395904e-03	-3.748234e-03	-5.277489e-03	-6.980250e-03	-8.837618e-03	-1.080733e-02	-1.281338e-02	-1.473287e-02	-1.638051e-02	-1.749189e-02	-1.770836e-02	-1.656905e-02	-1.351856e-02	-7.943469e-03	7.468993e-04	1.298029e-02	2.881758e-02	4.770576e-02	6.825282e-02	8.814250e-02	1.043389e-01	1.136874e-01	1.138521e-01	1.042738e-01	8.664633e-02	6.452680e-02	4.217202e-02	2.319788e-02	9.729114e-03	2.262754e-03	-9.553630e-06	1.247432e-03	3.967665e-03	6.152735e-03	6.308921e-03	3.743881e-03	-1.352112e-03	-8.038516e-03	-1.491676e-02	-2.050728e-02	-2.362388e-02	-2.365696e-02	-2.069887e-02	-1.548055e-02	-9.129134e-03	-2.814615e-03	2.584704e-03	6.658843e-03	9.428808e-03	1.116408e-02	1.218808e-02	1.276452e-02	1.307203e-02	1.322323e-02	1.328896e-02	1.331305e-02	1.332012e-02	1.332171e-02	1.332196e-02	1.332199e-02	1.332199e-02	1.332199e-02
5.411627e-03	5.403610e-03	5.401988e-03	5.400039e-03	5.397695e-03	5.394878e-03	5.391491e-03	5.387420e-03	5.382526e-03	5.376642e-03	5.369570e-03	5.361069e-03	5.350851e-03	5.338570e-03	5.323811e-03	5.306073e-03	5.284759e-03	5.259150e-03	5.228385e-03	5.191429e-03	5.147048e-03	5.093759e-03	5.029791e-03	4.953031e-03	4.860954e-03	4.750556e-03	4.618265e-03	4.459847e-03	4.270294e-03	4.043713e-03	3.773191e-03	3.450672e-03	3.066834e-03	2.610991e-03	2.071035e-03	1.433470e-03	6.835741e-04	-1.942273e-04	-1.215660e-03	-2.395434e-03	-3.745392e-03	-5.271721e-03	-6.970873e-03	-8.823805e-03	-1.078810e-02	-1.278758e-02	-1.469924e-02	-1.633775e-02	-1.743882e-02	-1.764426e-02	-1.649405e-02	-1.343439e-02	-7.854200e-03	8.339683e-04	1.305411e-02	2.886362e-02	4.770788e-02	6.819714e-02	8.802331e-02	1.041650e-01	1.134858e-01	1.136654e-01	1.041496e-01	8.662084e-02	6.461080e-02	4.234615e-02	2.341954e-02	9.946182e-03	2.427219e-03	6.812365e-05	1.223704e-03	3.849699e-03	5.967734e-03	6.098108e-03	3.553303e-03	-1.481728e-03	-8.080425e-03	-1.486343e-02	-2.037105e-02	-2.343300e-02	-2.344799e-02	-2.050755e-02	-1.533351e-02	-9.038873e-03	-2.779208e-03	2.577428e-03	6.624888e-03	9.382341e-03	1.111451e-02	1.213993e-02	1.271899e-02	1.302868e-02	1.318121e-02	1.324757e-02	1.327190e-02	1.327905e-02	1.328065e-02	1.328090e-02	1.328093e-02	1.328093e-02	1.328093e-02
5.373748e-03	5.365766e-03	5.364152e-03	5.362211e-03	5.359878e-03	5.357073e-03	5.353701e-03	5.349647e-03	5.344775e-03	5.338917e-03	5.331876e-03	5.323412e-03	5.313239e-03	5.301012e-03	5.286318e-03	5.268659e-03	5.247439e-03	5.221943e-03	5.191313e-03	5.154522e-03	5.110337e-03	5.057285e-03	4.993604e-03	4.917188e-03	4.825525e-03	4.715627e-03	4.583938e-03	4.426246e-03	4.237571e-03	4.012050e-03	3.742809e-03	3.421842e-03	3.039884e-03	2.586322e-03	2.049137e-03	1.414944e-03	6.691567e-04	-2.036303e-04	-1.218935e-03	-2.391212e-03	-3.731995e-03	-5.247098e-03	-6.932537e-03	-8.768776e-03	-1.071288e-02	-1.268817e-02	-1.457128e-02	-1.617686e-02	-1.724122e-02	-1.740784e-02	-1.622002e-02	-1.312957e-02	-7.533824e-03	1.143378e-03	1.331303e-02	2.902078e-02	4.770687e-02	6.799027e-02	8.759213e-02	1.035423e-01	1.127682e-01	1.130037e-01	1.037108e-01	8.653168e-02	6.490830e-02	4.296145e-02	2.420232e-02	1.071292e-02	3.008958e-03	3.447377e-04	1.143993e-03	3.439016e-03	5.321630e-03	5.361101e-03	2.886636e-03	-1.935531e-03	-8.227748e-03	-1.467775e-02	-1.989520e-02	-2.276526e-02	-2.271576e-02	-1.983553e-02	-1.481487e-02	-8.717776e-03	-2.649698e-03	2.557017e-03	6.509769e-03	9.221638e-03	1.094107e-02	1.196991e-02	1.255697e-02	1.287354e-02	1.303030e-02	1.309870e-02	1.312381e-02	1.313119e-02	1.313284e-02	1.313311e-02	1.313314e-02	1.313314e-02	1.313314e-02
5.373861e-03	5.365878e-03	5.364264e-03	5.362323e-03	5.359990e-03	5.357185e-03	5.353813e-03	5.349760e-03	5.344887e-03	5.339029e-03	5.331988e-03	5.323524e-03	5.313351e-03	5.301124e-03	5.286429e-03	5.268770e-03	5.247550e-03	5.222053e-03	5.191423e-03	5.154631e-03	5.110446e-03	5.057393e-03	4.993711e-03	4.917294e-03	4.825630e-03	4.715730e-03	4.584040e-03	4.426345e-03	4.237668e-03	4.012143e-03	3.742898e-03	3.421926e-03	3.039963e-03	2.586393e-03	2.049199e-03	1.414996e-03	6.691961e-04	-2.036063e-04	-1.218930e-03	-2.391230e-03	-3.732040e-03	-5.247177e-03	-6.932657e-03	-8.768945e-03	-1.071311e-02	-1.268847e-02	-1.457167e-02	-1.617734e-02	-1.724181e-02	-1.740853e-02	-1.622082e-02	-1.313045e-02	-7.534743e-03	1.142496e-03	1.331230e-02	2.902035e-02	4.770689e-02	6.799087e-02	8.759338e-02	1.035441e-01	1.127702e-01	1.130056e-01	1.037121e-01	8.653194e-02	6.490745e-02	4.295971e-02	2.420011e-02	1.071075e-02	3.007307e-03	3.439483e-04	1.144210e-03	3.440167e-03	5.323444e-03	5.363172e-03	2.888511e-03	-1.934254e-03	-8.227332e-03	-1.467827e-02	-1.989654e-02	-2.276714e-02	-2.271782e-02	-1.983743e-02	-1.481634e-02	-8.718691e-03	-2.650074e-03	2.557064e-03	6.510085e-03	9.222086e-03	1.094155e-02	1.197039e-02	1.255744e-02	1.287399e-02	1.303073e-02	1.309913e-02	1.312423e-02	1.313162e-02	1.313327e-02	1.313353e-02	1.313356e-02	1.313356e-02	1.313356e-02
5.353504e-03	5.345543e-03	5.343933e-03	5.341997e-03	5.339670e-03	5.336872e-03	5.333509e-03	5.329466e-03	5.324605e-03	5.318763e-03	5.311740e-03	5.303298e-03	5.293152e-03	5.280956e-03	5.266300e-03	5.248686e-03	5.227521e-03	5.202091e-03	5.171541e-03	5.134845e-03	5.090776e-03	5.037862e-03	4.974347e-03	4.898131e-03	4.806711e-03	4.697103e-03	4.565764e-03	4.408494e-03	4.220327e-03	3.995419e-03	3.726918e-03	3.406844e-03	3.025966e-03	2.573709e-03	2.038104e-03	1.405825e-03	6.623589e-04	-2.076117e-04	-1.219497e-03	-2.387620e-03	-3.723359e-03	-5.232343e-03	-6.910377e-03	-8.737692e-03	-1.067111e-02	-1.263374e-02	-1.450209e-02	-1.609085e-02	-1.713671e-02	-1.728406e-02	-1.607797e-02	-1.297308e-02	-7.371003e-03	1.298875e-03	1.344121e-02	2.909607e-02	4.770148e-02	6.788116e-02	8.737113e-02	1.032268e-01	1.124070e-01	1.126721e-01	1.034917e-01	8.648752e-02	6.505695e-02	4.326833e-02	2.459258e-02	1.109534e-02	3.299653e-03	4.841525e-04	1.106827e-03	3.237910e-03	5.003902e-03	4.998172e-03	2.558093e-03	-2.159392e-03	-8.300740e-03	-1.458669e-02	-1.966100e-02	-2.243608e-02	-2.235412e-02	-1.950270e-02	-1.455680e-02	-8.556472e-03	-2.582677e-03	2.549776e-03	6.455047e-03	9.143409e-03	1.085550e-02	1.188513e-02	1.247547e-02	1.279501e-02	1.295363e-02	1.302293e-02	1.304838e-02	1.305587e-02	1.305754e-02	1.305781e-02	1.305784e-02	1.305784e-02	1.305784e-02
5.319295e-03	5.311370e-03	5.309768e-03	5.307841e-03	5.305525e-03	5.302740e-03	5.299392e-03	5.295368e-03	5.290530e-03	5.284715e-03	5.277725e-03	5.269322e-03	5.259223e-03	5.247084e-03	5.232496e-03	5.214965e-03	5.193899e-03	5.168588e-03	5.138180e-03	5.101656e-03	5.057793e-03	5.005129e-03	4.941913e-03	4.866057e-03	4.775069e-03	4.665982e-03	4.535270e-03	4.378755e-03	4.191498e-03	3.967686e-03	3.700506e-03	3.382024e-03	3.003066e-03	2.553126e-03	2.020319e-03	1.391418e-03	6.520344e-04	-2.130019e-04	-1.218922e-03	-2.379838e-03	-3.706873e-03	-5.205366e-03	-6.870791e-03	-8.683021e-03	-1.059852e-02	-1.254012e-02	-1.438415e-02	-1.594548e-02	-1.696150e-02	-1.707821e-02	-1.584356e-02	-1.271691e-02	-7.106640e-03	1.549000e-03	1.364477e-02	2.921218e-02	4.768628e-02	6.769883e-02	8.700995e-02	1.027158e-01	1.118252e-01	1.121400e-01	1.031410e-01	8.641701e-02	6.529438e-02	4.375816e-02	2.521547e-02	1.170607e-02	3.764797e-03	7.090743e-04	1.051419e-03	2.922308e-03	4.503159e-03	4.425398e-03	2.039201e-03	-2.513244e-03	-8.416493e-03	-1.444337e-02	-1.929135e-02	-2.191584e-02	-2.178168e-02	-1.897466e-02	-1.414578e-02	-8.297586e-03	-2.472594e-03	2.542009e-03	6.371172e-03	9.020992e-03	1.072008e-02	1.174974e-02	1.234437e-02	1.266805e-02	1.282929e-02	1.289988e-02	1.292582e-02	1.293345e-02	1.293516e-02	1.293543e-02	1.293546e-02	1.293547e-02	1.293547e-02
